,category,title,text
170,booking,"В случае отказа от полёта или отмены рейса вернут ли мне деньги, уплаченные за дополнительный багаж?","Да. Оплата за услугу «Дополнительная норма провоза багажа» возвращается в случаях, если:

Пассажир отказывается от полёта рейсом, указанным в квитанции, или не использует авиабилет.
Рейс, указанный в квитанции, отменяется.
Пассажир летит рейсом другой авиакомпании в сбойной ситуации."
171,booking,"Я уже оплатил дополнительный багаж, но вещей оказалось больше, чем планировал. Могу ли я переоформить услугу?","Нет. Багаж может быть переоформлен только в случае вынужденного изменения условий перелёта, например, из-за отмены рейса.
Вы можете доплатить разницу в аэропорту или вернуть услугу (в этом случае с вас будет удержана сумма в размере сбора за возврат, установленного авиакомпанией)."
172,booking,"Я оплатил дополнительный багаж на сайте, но хотел бы отказать от этой услуги. Можно ли это сделать?","Да, вы можете отказаться от услуги, если она не была использована, В этом случае, возврат денежных средств будет осуществлен в полном объеме."
173,booking,Что такое сервисный сбор?,"Сервисный сбор — это сбор, взимаемый с пассажира за оформление билета на сайте www.s7.ru, через мобильное приложение или Контактный Центр S7. Сумма сервисного сбора совсем невелика, благодаря чему мы можем гарантировать вам лучшие цены на авиабилеты S7 Airlines. Обратите внимание, сервисный сбор является невозвратным."
174,booking,Мне нужно предоставить на работу отчёт о командировке. Какие документы для этого понадобятся?,"Вам нужны документы, которые подтвердят ваш перелёт и оплату услуг S7.
Согласно Письму Министерства финансов РФ от 17.07.2007 г. №03-03-06/4/99, документами для отчёта о командировке служат маршрутная квитанция электронного билета и оригиналы посадочных талонов. В соответствии с Налоговым кодексом РФ, отчётными документами могут быть маршрутная квитанция, а также чек или другой документ, подтверждающий оплату перелёта.
Обязательно уточните в бухгалтерии вашей организации, какие именно документы необходимо приложить к отчёту о командировке.
Обратите внимание на такие моменты:

Если маршрутную квитанцию вы распечатывали самостоятельно и она не оформлена на официальном бланке, факт перевозки подтвердит посадочный талон. В нём указаны фамилия пассажира, маршрут, дата поездки.
Дубликаты посадочных талонов не выдаются — сохраняйте талоны до конца путешествия.
Подтвердить оплату авиабилета может выписка из банка о перечислениях с вашей платёжной карты или чек ККМ, который выдаётся при покупке билета в офисах продаж S7."
175,booking,Зачем нужна маршрутная квитанция?,"Маршрутная квитанция не является обязательным для перелёта документом, но всё же мы рекомендуем вам распечатать её и взять с собой в поездку. Зачем?

В маршрутной квитанции есть основная информация о перелёте.
В некоторых аэропортах России сотрудники службы авиационной безопасности могут попросить вас предъявить маршрутную квитанцию.
Если вы летите за рубеж, маршрутная квитанция понадобится вам при прохождении паспортного контроля как доказательство того, что вы имеете обратный билет или следуете по маршруту. На случай вашего перелёта за пределы РФ на электронный адрес, указанный вами во время покупки билета онлайн, отправляются маршрутные квитанции на двух языках — на том, на котором проходило бронирование авиабилета, и на английском языке.
Маршрутная квитанция может стать одним из документов для отчёта о командировке (уточните это в бухгалтерии вашей организации)."
176,booking,Я потерял маршрутную квитанцию. Смогу я пройти регистрацию на рейс без неё?,"Да, сможете. В Российской Федерации для регистрации на рейс маршрутная квитанция не обязательна, главное — наличие документа, удостоверяющего вашу личность, на который был оформлен билет. Сотрудники за стойкой регистрации найдут ваше бронирование в базе данных по фамилии и номеру рейса.
Если вы летите за рубеж, маршрутная квитанция понадобится вам при прохождении паспортного контроля как доказательство того, что вы имеете обратный билет или следуете по маршруту. На случай вашего перелёта за пределы РФ на электронный адрес, указанный вами во время покупки билета онлайн, отправляются маршрутные квитанции на двух языках — на том, на котором проходило бронирование авиабилета, и на английском языке."
177,booking,В каких случаях необходимо предоставлять информацию о визе?,"Если в маршруте вашего перелёта есть города Германии, время пребывания в которых превышает 24 часа. В этом случае нам необходима от вас информация о визе и месте рождения:

Страна и город рождения пассажира.
Номер визы, место выдачи визы (город), дата выдачи визы, для какой страны выдана виза.

При перелёте в США, Канаду, Испанию также необходимо предоставить информацию о визе.
Как передать нам необходимые данные?

Укажите информацию о визе в разделе «Мои бронирования»: при входе в сервис система запросит у вас эти данные, если они требуются для перелёта по вашему маршруту.
Позвоните в контактный центр S7 по телефону 8 800 700-0707 (по России бесплатно). Сделать звонок вы можете с сайта — ссылка «Звонок онлайн» находится в нижней части экрана.
Или обратитесь в офис продаж S7."
178,booking,Я потерял маршрутную квитанцию. Как мне получить её снова?,"Вы можете распечатать маршрутную квитанцию из электронного письма о подтверждении покупки — это письмо вы получили от нас после оплаты билета.
Если вы случайно удалили письмо с маршрутной квитанцией, то получить её снова можно с помощью сервиса «Мои бронирования ». На главной странице сайта зайдите в «Мои бронирования», после входа в верхней части экрана нажмите иконку «Отправить». В открывшемся окне укажите email, на который вы хотели бы отправить письмо, галочками отметьте документы для пересылки (маршрутную квитанцию и/или подтверждение покупки) и кликните на кнопке «Отправить». Проверьте почту — на указанный вами email пришло письмо от S7 Airlines."
179,booking,"Могут ли правила, регулирующие перелёт, измениться? Если да, то будут ли пассажиры предварительно проинформированы об этом?",Правила могут быть изменены авиакомпанией без предварительного предупреждения пассажиров. Но ни одно из изменений НЕ будет применяться ПОСЛЕ заключения договора о воздушной перевозке пассажира.
180,booking,Как авиакомпания использует персональные данные пассажира?,"Информация о пассажире, полученная при бронировании, оформлении билета, используется авиакомпанией в рамках исполнения её обязательств по договору о перелёте. Авиакомпания не передаёт информацию, полученную от пассажира, третьим лицам, за исключением случаев, предусмотренных законодательством РФ."
181,booking,В каком случае не взимается доплата при изменении условий договора?,"Дополнительная плата не взимается с пассажира, если авиакомпания:

Отменила рейс.
Не выполнила перелёт по времени, указанному в расписании.
Не совершила посадку воздушного судна в аэропорту назначения."
182,booking,Можно ли на сайте приобрести билет на чартерный рейс вашей компании?,Нет. На сайте продаются авиабилеты только на регулярные рейсы S7.
183,booking,Для чего я могу использовать сервис «Мои бронирования»?,"С помощью сервиса «Мои бронирования» вы можете:

Оформить заявку на возврат билета;
Посмотреть детали рейса;
Узнать статус рейса (действителен/отменен);
Разместить сообщение о путешествии в онлайн-календаре любимой социальной сети (Vkontakte, Facebook, Twitter или Live Journal), чтобы проинформировать о своем отъезде заинтересованных лиц или найти приятную компанию для совместного перелёта;
Изменить личные данные (тип и номер документа), если вы ошиблись при вводе данных во время онлайн-бронирования билета;
Добавить в «Контакты» электронный адрес, на который мы отправим маршрутную квитанцию;
Посмотреть возможные способы оплаты забронированных услуг."
184,booking,Как получить доступ к управлению бронированиями?,"1. На главной странице сайта зайдите в меню «Мои бронирования».
2. Чтобы идентифицировать пассажира, на чье имя забронированы услуги S7, латинскими буквами введите его фамилию. Также укажите номер брони или идентификатор бронирования — они есть в подтверждении бронирования и маршрутной квитанции, которые были отправлены на email, указанный вами в «Контактах» при бронировании билета.
3. Нажмите «Проверить статус» и получите доступ к управлению забронированными услугами."
185,management_of_booking,"Я купил на сайте s7.ru билет, но мне нужно изменить время или дату вылета. Как я могу обменять билет?","Если вы приобрели билет на внутренние направления, вы можете самостоятельно изменить время или дату вылета с помощью сервиса Мои бронирования. На странице вашего бронирования в правой части экрана вы найдете кнопку «Обмен билетов».  Обмен билетов на сайте возможен для заказов, содержащих только авиабилет собственными рейсами S7 Airlines в одну сторону, и производится для всех пассажиров в бронировании.
Сотрудники офисов продаж S7 и операторы Контактного центра помогут вам обменять билет в случае, если:

вы купили билет на собственный рейс S7 Airlines «туда-обратно» или на международные направления;
вы купили билет на рейсы авиакомпаний-партнеров;
хотите обменять билет только для некоторых пассажиров в бронировании;
ваше бронирование содержит другие продукты (страховка, авто, отель, билет на аэроэкспресс или трансфер).

Связаться с Контактным центром можно по телефону 8 800 700-0707 (по России бесплатно) или позвонив с сайта: ссылка на «Звонок онлайн» находится в нижней части экрана. Будьте готовы сообщить оператору ФИО, дату рождения, паспортные данные, первые и последние четыре цифры банковской карты, которая использовалась для покупки авиабилета, маршрут и номер бронирования. 
Обратите внимание, что все изменения вашей покупки, а также отказ от неё возможны строго в соответствии с правилами тарифа."
186,management_of_booking,"Я хочу обменять билет, купленный на другом сайте или в туристическом агентстве. Как это сделать?","Для всех бронирований, оформленных в стороннем агентстве или на другом сайте, обмен производится только в офисах продаж S7 или через Контактный центр со взиманием агентского сбора в размере 2000 р. Связаться с нашим оператором вы можете по телефону 8 800 700-0707 (по России бесплатно) или позвонив с сайта: ссылка на «Звонок онлайн» находится в нижней части экрана. Будьте готовы сообщить ФИО, дату рождения, паспортные данные, первые и последние четыре цифры банковской карты, которая использовалась для покупки авиабилета, маршрут и номер бронирования.
Обратите внимание, что все изменения вашей покупки, а также отказ от неё возможны строго в соответствии с правилами тарифа."
187,management_of_booking,"Я купил билет по маршруту из нескольких сегментов, но теперь хочу отказаться от некоторых из них. Это возможно?","Да. Если вы купили билет с трансферным перелетом, с помощью сервиса Мои бронирования вы можете обменять его на прямой в том же направлении при условии наличия на сайте.
Если же вы хотите отменить один из сегментов в вашем маршруте, но воспользоваться следующим, то вам следует заранее переоформить билет по новому маршруту. Сделать это можно в офисах продаж S7 или  через Контактный центр. Связаться с нашим оператором вы можете по телефону 8 800 700–0707 (по России бесплатно) или позвонив с сайта: ссылка на «Звонок онлайн» находится в нижней части экрана.
Будьте внимательны: если вы не воспользуетесь одним из сегментов маршрута без уведомления Перевозчика, то все следующие за ним участки полёта будут автоматически аннулированы."
188,management_of_booking,При онлайн-бронировании билета я сделал ошибку в ФИО пассажира. Что делать?,"Сообщите об ошибке в контактный центр S7 по телефону 8 800 700–0707 (по России бесплатно). Сделать звонок вы можете с сайта — ссылка «Звонок онлайн» находится в нижней части экрана.
Или напишите нам сообщение об ошибке. Для этого перейдите по ссылке Обратная связь."
189,management_of_booking,"Я купила билет, но потом вышла замуж и сменила фамилию. Смогу ли я пролететь по старой фамилии или как я могу изменить данные?",Изменение фамилии в уже оформленном бронировании возможно только через Контактный центр S7 по телефону 8 800 700–0707 (по России бесплатно) или позвонив с сайта: ссылка на «Звонок онлайн» находится в нижней части экрана.
190,management_of_booking,При онлайн-бронировании билета я неверно указал номер документа. Что делать?,"Воспользуйтесь сервисом Мои бронирования, найдите нужный заказ и измените данные во вкладке «Пассажиры». Или сообщите об ошибке в Контактный центр по телефону 8 800 700–0707 (по России бесплатно) или позвонив с сайта: ссылка на «Звонок онлайн» находится в нижней части экрана.
Или напишите нам сообщение об ошибке. Для этого перейдите по ссылке Обратная связь."
191,management_of_booking,"При покупке билета я указал данные паспорта, а лететь планирую по другому моему документу. Это возможно?","Да. Для этого на главной странице сайта зайдите в сервис Мои бронирования и кликните по номеру указанного там документа. Откроется окно «Данные о документах» — здесь вы можете изменить тип и номер документа, с которым собираетесь лететь. Нажмите «Сохранить и вернуться на страницу «Мои бронирования».
Обратите внимание, что таким способом вы можете самостоятельно изменить данные о документе (тип и номер), но не фамилию пассажира."
192,management_of_booking,Я хочу добавить номер карты S7 Priority в бронирование для начисления миль. Как это сделать после покупки билета?,Воспользуйтесь сервисом Мои бронирования и добавьте номер карты S7 Priority во вкладке «Пассажиры». После совершения полёта вам будут начислены мили.
193,management_of_booking,"Билет куплен, но я хочу изменить Email или номер телефона, оставленные при бронировании. Как это сделать?","Воспользуйтесь сервисом Мои бронирования, найдите нужный заказ и откройте вкладку «Пассажиры». В блоке «Контактная информация» нажмите ссылку «Изменить» и внесите нужную информацию в соответствующее поле."
194,management_of_booking,Я забронировал билет на сайте или в мобильном приложении и хочу его оплатить. Как это сделать?,"Вы можете оплатить заказ по банковской карте с помощью сервиса Мои бронирования. Войдите на страницу сервиса из письма о подтверждении бронирования или с главной страницы сайта и нажмите на оранжевую кнопку «Перейти к оплате». Доступны также другие способы оплаты заказа: наличными в терминалах S7 Ticket, Qiwi, Связной и Евросеть, через интернет-банк, либо безналичным способом по выставленному счету."
195,management_of_booking,"Билет куплен, но я хочу добавить багаж, страховку или выбрать места. Как это сделать?","Воспользуйтесь сервисом Мои бронирования, перейдя в него из письма с подтверждением бронирования или с главной страницы сайта. Вы можете добавить багаж (максимум 2 сумки до 23 кг на каждого пассажира). Обратите внимание, что при трансферных перелетах багаж покупается сразу от начального до конечного пункта, покупка сумок на каждый рейс не требуется. Также с помощью сервиса Мои бронирования вы можете оформить страховку и выбрать места (отдельно на каждый рейс в бронировании). Для подтверждения необходимо оплатить дополнительные продукты одним из указанных способов."
196,management_of_booking,Как я могу вернуть авиабилет?,"Вы можете вернуть авиабилет одним из следующих способов:

С помощью сервиса Мои бронирования.  Войдите на страницу сервиса из письма о подтверждении бронирования или с главной страницы сайта и нажмите на ссылку «Оформить возврат» в правой части экрана. Затем выберите пассажиров, для которых хотите произвести возврат билетов, и продукты для возврата, проверьте данные, контактную информацию и данные карты, куда будут возвращены деньги и подтвердите операцию. Обратите внимание, что возврат билета онлайн возможен только для заказов, оплаченных по банковской карте.
Самостоятельный возврат билетов на сайте возможен только для перелетов по России рейсами S7 Airlines или партнеров, до вылета первого рейса в бронировании. Если хотя бы один перелет в брони уже был совершен, а остальные билеты вы хотите вернуть, свяжитесь с Контактным центром S7.

Через Контактный центр S7 по телефону 8 800 700–0707 (по России бесплатно). Сделать звонок вы можете с сайта — ссылка «Звонок онлайн» находится в нижней части экрана. Будьте готовы сообщить нашему оператору ФИО, дату рождения, паспортные данные, первые и последние четыре цифры карты, которая использовалась для покупки авиабилета, маршрут перевозки и номер бронирования билета.
В офисе продаж S7. Возвраты денежных средств за билет производятся исключительно утром с 9 до 13 часов и лично пассажиру (при себе нужно иметь документ, удостоверяющий личность). Третьему лицу деньги могут быть возвращены только в том случае, если есть нотариальная доверенность.

Это важно!

Возврат денежных средств занимает до 20 рабочих дней.
За возврат денежных средств в офисах продаж S7 взимается дополнительный сбор. Узнать о сборе в вашем регионе можно в контактном центре S7 по телефону.
Все изменения вашей покупки, а также отказ от неё, возможны строго в соответствии с правилами применения тарифа. При отказе от полёта дополнительные таксы за неиспользованную часть билета в период его действия будут возвращены вам полностью, если иное не предусмотрено правилами применения тарифа. Деньги будут перечислены на вашу платёжную карту."
197,management_of_booking,"Могу ли я вернуть отдельно дополнительные продукты: страховку, отель, авто, багаж или места?","Вернуть дополнительные продукты через сервис Мои бронирования на сайте можно только вместе с авиабилетом, входящим в бронирование. Если вы хотите вернуть страховку, отель, авто, багаж или места с сохранением авиабилета, обратитесь в Контактный центр S7 по телефону 8 800 700-0707 (по России бесплатно). Сделать звонок вы можете с сайта — ссылка «Звонок онлайн» находится в нижней части экрана. Будьте готовы сообщить нашему оператору ФИО, дату рождения, паспортные данные, первые и последние четыре цифры карты, которая использовалась для покупки авиабилета, маршрут перевозки и номер бронирования билета."
198,registration,Ограничения по онлайн-регистрации,"Вы не можете зарегистрироваться на рейс онлайн, если:

относитесь к пассажирам особой категории — дети без сопровождения совершеннолетних пассажиров, тяжелобольные люди, пассажиры на носилках, без слуха, без зрения, с ограниченными возможностями или нуждающиеся в кислородном оборудовании;
перевозите животное;
 имеете дополнительные места, в том числе и для багажа."
199,registration,Как пройти онлайн-регистрацию на рейс?,"1. На главной странице сайта выберите вкладку «Регистрация на рейс». Чтобы система вас идентифицировала, укажите номер билета или номер брони (и то, и другое есть в маршрутной квитанции и в подтверждении покупки). Латинскими буквами введите свою фамилию — так, как она указана в билете. После этого нажмите «Зарегистрироваться».
2. Отметьте галочками фамилии регистрируемых пассажиров и выбранный рейс. Ознакомьтесь со списком запрещённых к перевозке предметов. Нажмите «Продолжить».
3. После этого вы будете зарегистрированы на рейс, место в салоне присвоится автоматически. Если вы хотите поменять место, нажмите ссылку «изменить». Для статусных участников S7 Priority выбор места бесплатный. Для остальных пассажиров условия выбора места зависят от тарифа.
4. Посмотрите на схему салона. Серым цветом обозначены места, которые уже заняты, белым — свободные. Кликом мышки укажите ваше место и нажмите «Сохранить и продолжить». До закрытия онлайн-регистрации на рейс вы в любое время можете изменить свой выбор. Чтобы вернуться к схеме салона самолёта, достаточно нажать «Изменить» рядом с номером места.
5. Скачайте посадочный талон в виде pdf, отправьте файл на адрес электронной почты или отправьте ссылку на посадочный талон в виде SMS. Распечатать посадочный в аэропорту можно на зелёных терминалах самообслуживания, поднеся устройство QR кодом к считывателю или на стойках регистрации.
6. С распечатанным бумажным или загруженным на телефон мобильным посадочным талоном приезжайте в аэропорт заблаговременно для прохождения формальностей. Сдайте багаж за специальную стойку «Приём багажа» (Домодедово) или на общую регистрационную стойку (в других аэропортах). И пройдите в зону предполётного контроля безопасности и посадки в самолёт."
200,registration,"Я прошел регистрацию на рейс онлайн, но перед выездом в аэропорт не распечатал посадочный талон. Где его взять?","В аэропорту обратитесь к сотрудникам за стойками регистрации, и они распечатают ваш посадочный талон."
201,registration,Как использовать мобильный посадочный талон?,"По требованию служб аэропорта вам может понадобиться отсканировать штрих-код мобильного посадочного талона для печати бумажной копии на специальном устройстве перед входом в зону контроля безопасности. Киоски самостоятельной печати имеют фирменный зелёный цвет. Чтобы распечатать бумажную копию, поднесите телефон штрих-кодом к считывателю.
После распечатки талона пройдите к выходу, номер которого указан в посадочном талоне или на табло вылетов аэропорта. Предоставьте бумажную копию посадочного талона при выходе на посадку или сканируйте штрих-код с экрана телефона на сканере."
202,registration,Я зарегистрировался на рейс онлайн. Как мне получить посадочный талон?,"Посадочный талон формируется в результате онлайн-регистрации на рейс и отправляется вам в виде SMS-сообщения на телефон или PDF-файла на email. Вы можете самостоятельно распечатать посадочный талон и взять его в аэропорт. Если же такой возможности нет,  не волнуйтесь: вы получите посадочный талон за стойкой регистрации в аэропорту."
203,registration,Как получить мобильный посадочный талон?,"Пройдите онлайн-регистрацию на рейс удобным для вас способом: на нашем сайте, с телефона через мобильную версию сайта или мобильное приложение.
На последнем этапе онлайн-регистрации система предлагает получить мобильный посадочный талон. Укажите номер телефона — на него вам будет отправлено SMS-сообщение со ссылкой. Убедитесь, что ваш телефон имеет выход в интернет, включите функцию отображения картинок и пройдите по ссылке, чтобы открыть посадочный талон.
Важно! В Российской Федерации мобильный посадочный талон не заменяет стандартный (бумажный). Распечатайте посадочный талон в аэропорту (через специальное устройство или обратившись к сотруднику за стойкой регистрации S7), чтобы пройти контроль безопасности."
205,registration,"Каким требованиям должен соответствовать телефон, чтобы я мог воспользоваться услугой «Мобильный посадочный талон»?","Любой сотовый телефон с выходом в интернет подходит для получения мобильного посадочного талона. Проверьте, чтобы в настройках браузера была включена функция отображения картинок. Для сканирования бар-кода рекомендуем установить максимальную яркость экрана."
206,registration,Чем удобен мобильный посадочный талон?,"Его не нужно распечатывать перед отправлением в аэропорт! После онлайн-регистрации на рейс загрузите посадочный талон в мобильный телефон, а распечатайте его уже в аэропорту, за стойкой регистрации S7. Это очень удобно, когда под рукой нет принтера или вы спешите.
Мобильный посадочный талон подтверждает вашу онлайн-регистрацию на рейс и содержит все сведения о полёте. В случае каких-либо изменений в рейсе автоматически обновляется и мобильный посадочный талон, поскольку он загружается через интернет. Таким образом, вся самая актуальная на текущий момент информация о рейсе у вас всегда под рукой — в мобильном телефоне.
Получить стандартный (бумажный) посадочный талон всегда можно за стойкой регистрации S7. Другой вариант — пройти контроль безопасности с мобильным посадочным талоном, воспользовавшись специальным устройством для распознавания 2D-штрихкодов на талонах. Пока такое устройство есть лишь в некоторых аэропортах РФ. Поэтому заранее убедитесь, что оно есть в аэропорту вашего вылета. Для этого зайдите на сайт этого аэропорта или позвоните в контактный центр S7 по номеру 8 800 700-0707 (по России бесплатно). Сделать звонок вы можете с сайта — ссылка «Звонок онлайн» находится в нижней части экрана."
207,registration,Действует ли услуга «Мобильный посадочный талон» при сквозной регистрации на перелёты с несколькими рейсами?,"Да. В мобильном посадочном талоне есть информация по всем рейсам, на которые вы зарегистрированы. Перед посадкой в самолёт на каждый следующий рейс вам нужно обновить в браузере страницу с мобильным посадочным талоном, чтобы бар-код талона содержал данные нужного рейса."
208,registration,Что такое киоски самостоятельной регистрации?,"В киосках самостоятельной регистрации вы можете без очереди распечатать посадочный талон. Для этого откройте электронный талон на смартфоне или планшете и просканируйте штрихкод с помощью считывающего устройства.При успешном считывании ваш талон распечатается в течение 1 минуты.

На рабочем терминале всегда мигает зеленая лампочка. Если горит красный индикатор, значит терминал неисправен. Мы будем признательны, если вы сообщите о неработающем терминале любому представителю S7 Airlines в аэропорте.

Киоски самостоятельной регистрации легко найти по фирменному зелёному цвету. Они расположены в аэропортах:



Абакан
Анапа
Астрахань
Барнаул
Братск
Волгоград
Воронеж
Горно-Алтайск
Екатеринбург
Иркутск




Казань
Калининград
Кемерово
Краснодар
Красноярск
Минеральные Воды
Нижневартовск
Нижний-Новгород
Новокузнецк




Новосибирск
Новый Уренгой
Омск
Пермь
Петропавловск-Камчатский
Ростов-на-Дону
Самара
Санкт-Петербург
Симферополь




Сочи
Ставрополь
Томск
Тюмень
Улан-Удэ
Уфа
Челябинск
Чита
Якутск"
